Image_ID,ToothClass,Xmin,Ymin,Xmax,Ymax
315,31,249,332,282,383
315,41,217,332,249,381
315,42,183,327,219,375
316,46,68,186,143,266
316,42,159,385,202,430
316,47,55,120,121,197
316,45,99,260,152,314
316,31,231,403,271,446
316,38,390,106,460,188
316,34,321,337,371,387
316,33,295,377,340,424
316,43,137,355,184,404
316,44,117,307,165,358
316,37,365,181,436,256
316,41,196,402,239,445
316,36,337,248,404,324
316,32,267,395,309,441
316,35,294,299,359,352
317,34,331,284,382,335
317,33,311,324,350,369
317,31,243,349,278,386
317,35,347,223,405,290
317,46,73,150,144,226
317,32,275,341,314,378
317,43,148,321,185,367
317,42,178,335,218,375
317,37,388,127,443,159
317,44,119,275,173,328
317,36,364,152,435,231
317,41,210,346,246,384
317,45,92,224,149,289
318,46,67,173,140,250
318,36,367,145,439,220
318,33,322,294,370,349
318,31,267,327,301,367
318,47,30,115,105,191
318,34,338,252,393,303
318,41,235,331,268,370
318,35,358,209,413,267
318,32,298,320,336,363
318,37,387,82,459,154
318,45,104,227,159,289
318,42,198,329,235,373
318,43,164,307,210,361
318,44,131,268,184,327
319,43,143,302,184,343
319,32,282,323,320,364
319,34,341,254,386,303
319,44,115,259,159,307
319,42,175,326,214,368
319,33,313,299,354,341
319,45,95,210,148,266
319,41,211,334,248,378
319,46,71,147,136,219
319,35,349,202,406,259
319,36,365,143,430,213
319,31,248,335,285,375
320,46,71,162,145,240
320,36,362,98,434,175
320,31,297,340,340,391
320,32,326,325,377,376
320,47,38,106,104,183
320,33,345,284,398,342
320,44,133,296,186,352
320,45,102,232,169,302
320,43,170,336,219,398
320,35,368,174,425,231
320,42,217,348,263,401
320,37,395,65,442,102
320,34,361,229,412,287
320,41,263,348,303,401
321,36,389,209,461,290
321,47,58,152,133,230
321,35,386,284,440,340
321,45,113,295,165,350
321,33,343,374,388,428
321,38,404,67,473,134
321,48,43,89,111,155
321,43,169,373,215,428
321,32,313,398,352,452
321,44,135,343,183,396
321,34,368,333,419,387
321,41,243,403,279,455
321,46,88,222,158,302
321,31,280,401,315,455
321,37,401,134,475,213
321,42,205,399,245,453
322,37,400,127,467,202
322,32,294,362,330,403
322,44,133,311,184,358
322,35,364,267,416,315
322,47,58,138,133,213
322,41,233,368,268,407
322,45,112,269,166,316
322,43,163,344,206,388
322,33,322,344,362,388
322,36,374,195,446,275
322,31,265,370,299,412
322,42,201,363,237,403
322,34,346,308,394,356
323,37,384,103,466,178
323,43,150,348,195,400
323,46,68,181,149,263
323,31,258,382,295,429
323,33,322,347,368,400
323,44,121,303,175,356
323,32,292,371,334,421
323,45,107,252,163,307
323,41,221,383,257,429
323,35,360,249,415,307
323,42,184,373,225,422
323,36,367,172,448,259
323,34,343,298,397,354
323,47,42,111,124,186
324,45,94,224,152,289
324,34,340,245,388,292
324,43,158,308,201,357
324,44,125,275,173,326
324,41,233,326,269,369
324,42,196,324,233,365
324,46,66,164,135,232
324,35,365,195,417,260
324,36,349,126,417,200
324,32,299,314,339,354
324,33,325,287,367,334
324,31,268,323,303,366
325,46,63,180,137,263
325,33,291,335,341,393
325,32,261,362,304,415
325,47,40,116,113,192
325,37,372,113,451,198
325,35,332,260,392,316
325,36,349,187,426,272
325,31,230,370,268,423
325,45,95,251,154,305
325,41,199,357,240,402
325,43,142,332,192,386
325,34,321,309,375,363
325,44,111,300,164,352
325,42,172,367,210,419
326,33,358,325,401,369
326,34,369,278,420,325
326,36,361,160,429,233
326,41,294,381,327,426
326,47,58,211,132,277
326,31,323,371,358,415
326,32,343,354,383,396
326,35,373,233,424,279
326,42,257,381,294,426
326,46,100,254,175,334
326,43,217,373,261,423
326,44,182,347,229,399
326,45,150,314,199,364
326,37,364,133,419,161
327,31,240,367,278,406
327,44,108,283,159,333
327,33,289,319,330,362
327,32,267,353,305,395
327,43,138,327,176,374
327,41,203,366,241,408
327,34,311,277,363,326
327,46,62,158,135,239
327,45,88,233,145,282
327,35,328,229,386,279
327,42,174,354,205,397
327,36,336,155,408,234
328,36,359,186,428,261
328,46,43,166,110,242
328,41,169,360,210,406
328,31,210,360,254,408
328,44,71,276,122,333
328,33,273,331,333,382
328,42,131,346,175,393
328,45,54,238,116,288
328,43,101,320,152,370
328,47,31,103,100,173
328,35,341,253,377,297
328,34,310,282,362,336
328,32,249,351,295,400
328,37,390,143,449,208
329,36,362,184,435,260
329,47,40,138,114,215
329,37,372,114,448,188
329,32,299,359,340,404
329,46,64,205,139,284
329,33,318,334,365,387
329,34,339,297,394,350
329,45,96,267,158,324
329,41,233,366,268,414
329,31,265,361,302,408
329,35,349,248,410,302
329,44,122,314,176,368
329,42,195,360,235,409
329,43,159,345,203,400
329,48,41,101,96,146
330,36,353,217,425,298
330,37,377,145,451,227
330,46,90,204,163,284
330,33,302,362,343,404
330,47,76,131,149,209
330,34,328,329,370,371
330,45,118,277,168,322
330,35,340,286,388,334
330,43,156,351,196,392
330,44,129,320,174,364
330,31,245,392,276,432
330,41,214,387,244,430
330,42,184,374,218,418
330,32,276,382,312,424
331,37,382,122,449,189
331,42,166,315,201,362
331,33,288,300,329,351
331,45,92,216,143,263
331,36,355,173,425,246
331,43,138,292,179,341
331,47,52,92,119,156
331,34,317,273,360,319
331,35,338,236,389,283
331,46,68,154,133,222
331,32,259,318,295,364
331,44,112,257,154,304
331,31,229,325,262,370
331,41,197,324,230,369
332,36,307,323,390,399
332,37,369,283,444,353
332,31,91,404,132,442
332,45,39,222,98,267
332,46,53,183,116,228
332,32,121,409,164,448
332,42,46,360,92,398
332,35,252,379,305,435
332,44,34,267,89,315
332,33,160,409,210,461
332,34,206,398,256,452
332,41,72,380,119,416
332,47,67,66,134,146
332,47,61,139,126,190
332,43,35,315,91,361
333,46,117,319,199,400
333,32,391,323,438,368
333,36,311,112,393,193
333,42,333,390,377,432
333,34,381,222,442,274
333,47,59,289,131,360
333,33,402,275,455,327
333,45,186,357,239,419
333,31,383,363,429,403
333,41,372,385,415,427
333,37,272,59,346,130
333,44,231,382,284,441
333,43,284,400,337,449
333,35,352,180,415,234
334,33,316,324,356,366
334,36,352,175,420,246
334,43,160,321,203,362
334,31,259,354,292,390
334,41,225,351,259,387
334,44,138,273,184,326
334,34,332,282,378,328
334,45,117,238,172,281
334,35,347,241,399,287
334,42,191,343,229,380
334,46,94,168,164,240
334,32,287,344,324,382
335,31,212,340,247,385
335,33,283,331,322,376
335,36,343,170,416,244
335,32,247,334,286,378
335,46,65,144,135,207
335,41,176,335,216,381
335,42,141,322,185,364
335,34,304,300,350,340
335,35,321,231,387,307
335,45,78,200,144,274
335,43,121,310,148,354
335,44,108,280,139,307
336,47,34,139,105,215
336,46,58,207,130,288
336,37,361,104,433,181
336,42,172,389,215,434
336,33,312,346,354,400
336,36,347,176,421,260
336,34,329,305,381,359
336,41,212,390,254,428
336,31,250,390,290,438
336,35,336,251,397,310
336,45,88,278,146,336
336,43,141,369,179,420
336,32,285,381,330,422
336,44,109,328,160,381
337,43,147,287,189,333
337,44,119,256,162,297
337,45,96,219,145,264
337,42,177,311,216,352
337,36,357,148,423,218
337,31,249,319,284,357
337,34,337,246,379,288
337,33,310,281,353,330
337,41,214,319,248,357
337,37,367,91,426,149
337,32,283,309,322,351
337,35,349,209,399,253
337,46,70,160,134,231
337,47,54,102,116,166
338,33,340,264,383,311
338,42,232,327,271,368
338,45,118,245,176,300
338,36,345,83,417,157
338,32,327,298,369,339
338,43,196,312,240,360
338,41,270,325,311,366
338,46,72,180,148,257
338,31,303,320,340,366
338,44,155,288,202,338
338,34,354,219,404,268
338,35,359,161,407,208
339,43,153,323,195,370
339,44,124,287,171,336
339,32,289,346,327,391
339,35,361,248,414,300
339,36,369,180,444,254
339,31,257,360,292,401
339,45,105,244,155,295
339,47,59,119,122,181
339,46,78,175,150,249
339,33,321,329,364,376
339,34,347,294,395,344
339,42,186,345,226,390
339,37,402,127,466,189
339,41,222,357,257,398
340,46,64,158,135,231
340,33,295,307,347,371
340,47,43,74,116,151
340,42,176,329,222,385
340,32,272,328,319,396
340,37,383,68,456,155
340,44,132,259,183,313
340,35,344,222,400,280
340,41,211,336,246,399
340,34,325,268,374,323
340,45,88,230,144,285
340,36,365,150,438,233
340,43,153,303,202,357
340,31,246,335,282,402
341,37,395,138,469,222
341,36,365,213,441,293
341,31,286,354,325,400
341,46,109,235,182,308
341,43,176,338,221,382
341,42,213,346,255,391
341,47,74,164,145,243
341,34,354,283,409,333
341,32,310,339,355,384
341,33,340,325,381,371
341,44,146,300,205,351
341,41,250,354,287,401
342,36,343,183,422,265
342,33,279,332,322,384
342,32,250,355,290,410
342,31,223,379,261,425
342,44,103,283,149,337
342,46,64,156,134,238
342,37,359,107,433,186
342,43,137,315,184,370
342,34,313,299,363,354
342,45,93,231,146,285
342,42,152,354,197,407
342,47,77,84,147,161
342,35,344,261,396,315
342,41,184,373,225,422
343,45,104,276,157,327
343,44,136,316,181,365
343,42,218,359,251,403
343,43,174,345,215,393
343,37,350,74,419,146
343,33,326,309,368,355
343,36,356,142,420,219
343,46,66,214,133,288
343,47,38,151,105,223
343,34,348,263,395,312
343,41,253,359,282,402
343,35,355,216,406,266
343,31,285,349,318,393
343,32,311,342,345,380
344,41,216,358,252,395
344,34,339,300,385,351
344,32,276,358,317,398
344,46,94,150,171,232
344,47,74,91,145,162
344,43,151,329,189,376
344,44,128,276,179,332
344,35,359,251,409,305
344,31,243,373,279,410
344,45,113,232,171,282
344,36,363,173,440,254
344,42,185,354,219,398
344,33,312,343,355,388
345,37,359,102,420,166
345,47,60,140,119,209
345,35,332,228,386,279
345,45,117,263,170,313
345,46,85,199,155,272
345,42,200,338,238,375
345,34,320,273,370,320
345,32,288,329,323,369
345,36,340,163,406,235
345,33,319,316,349,358
345,31,263,345,296,380
345,44,140,303,187,350
345,41,234,348,265,385
345,43,165,343,202,370
346,44,101,279,148,326
346,35,339,232,387,282
346,36,348,161,416,238
346,45,80,219,136,285
346,42,162,336,199,373
346,46,60,141,127,224
346,37,363,122,433,178
346,43,133,316,165,359
346,32,264,338,302,374
346,34,326,288,362,318
346,33,303,316,330,358
346,31,232,345,265,378
346,41,198,342,232,376
347,42,197,363,238,419
347,46,65,190,138,266
347,44,133,315,180,364
347,35,350,215,409,284
347,32,308,349,352,404
347,36,357,144,427,219
347,31,274,360,315,414
347,33,332,328,374,374
347,45,100,256,161,324
347,37,366,82,431,145
347,43,163,351,206,399
347,34,345,283,394,332
347,47,45,137,104,204
347,41,237,366,276,418
348,37,361,92,428,160
348,32,271,336,311,380
348,45,88,228,143,279
348,36,340,157,408,234
348,33,302,313,339,358
348,34,323,273,368,323
348,35,333,228,386,278
348,42,164,334,206,376
348,41,198,340,235,385
348,43,138,313,172,359
348,47,38,96,108,165
348,46,66,160,133,234
348,44,109,273,152,322
348,31,237,342,276,387
349,41,215,363,256,403
349,44,121,287,165,332
349,43,144,328,187,377
349,35,345,231,402,287
349,45,100,233,158,287
349,33,314,325,355,378
349,34,332,284,381,332
349,36,353,156,428,237
349,42,175,350,217,394
349,31,253,378,293,409
349,32,281,348,324,394
349,46,77,161,151,240
350,36,379,104,454,187
350,32,302,308,348,356
350,43,158,265,212,316
350,45,130,142,202,220
350,42,196,300,240,349
350,46,113,71,190,150
350,31,270,312,309,362
350,33,329,279,382,329
350,34,341,230,399,284
350,44,148,216,208,268
350,35,356,179,429,240
350,41,234,312,271,367
351,35,333,213,381,262
351,43,152,303,191,345
351,42,178,318,216,355
351,33,299,294,336,337
351,36,338,146,405,219
351,31,243,332,274,364
351,45,107,225,154,276
351,46,76,159,145,235
351,32,273,318,307,356
351,34,319,258,360,301
351,44,129,266,172,311
351,41,212,326,245,364
352,34,344,259,387,309
352,44,149,264,194,313
352,45,131,221,184,267
352,42,199,325,238,361
352,46,108,146,175,224
352,41,232,328,268,367
352,31,269,332,306,372
352,36,360,130,425,204
352,35,349,199,407,264
352,32,298,323,340,361
352,33,321,311,351,325
353,46,93,223,153,290
353,36,351,215,409,280
353,31,256,342,290,379
353,35,335,270,377,326
353,47,66,164,130,236
353,44,162,319,199,352
353,42,185,339,226,375
353,45,134,274,176,332
353,37,369,151,436,224
353,32,285,336,326,371
353,41,221,341,255,381
353,34,316,315,350,350
354,45,101,218,156,275
354,46,76,137,155,225
354,34,346,288,397,339
354,36,375,146,453,237
354,44,119,271,173,324
354,41,203,345,248,391
354,35,364,228,420,285
354,33,320,328,367,379
354,43,135,324,177,367
354,42,165,336,213,382
354,32,284,347,327,398
354,31,243,345,286,391
355,31,280,344,318,385
355,44,139,292,186,342
355,45,109,248,166,305
355,46,70,187,143,269
355,43,168,331,211,370
355,32,312,332,353,371
355,33,341,312,381,345
355,35,359,217,416,268
355,37,369,103,436,145
355,36,365,146,433,222
355,34,354,263,398,311
355,42,205,344,244,383
355,47,51,152,117,198
355,41,243,351,281,389
356,33,290,341,333,389
356,37,369,134,438,205
356,35,329,264,381,312
356,43,130,331,176,380
356,31,228,377,257,420
356,42,168,367,204,406
356,32,258,373,296,412
356,36,337,197,411,271
356,47,70,116,130,187
356,45,95,252,147,297
356,34,312,305,359,351
356,44,109,296,153,340
356,41,201,383,229,411
357,36,361,156,436,240
357,46,72,171,148,258
357,42,182,367,226,416
357,33,328,334,372,387
357,44,118,299,170,353
357,47,39,116,112,190
357,35,354,232,413,291
357,34,347,287,397,342
357,32,296,361,341,414
357,37,386,96,456,165
357,45,97,247,158,306
357,41,220,376,261,429
357,43,147,340,191,397
357,31,260,374,301,421
358,36,352,158,423,235
358,46,66,160,136,238
358,31,241,343,276,382
358,33,305,317,343,362
358,45,98,227,151,282
358,44,118,275,170,327
358,34,326,275,373,328
358,42,168,337,210,375
358,35,344,228,395,285
358,41,204,342,240,382
358,37,377,100,444,165
358,43,141,321,174,367
358,32,271,336,312,376
358,47,59,128,118,165
359,37,354,96,431,171
359,33,292,304,334,353
359,46,73,179,141,253
359,32,272,329,308,370
359,31,239,325,273,368
359,36,345,167,415,241
359,47,40,114,111,186
359,43,180,323,224,369
359,41,211,335,245,376
359,44,123,282,172,329
359,45,106,241,157,289
359,34,324,274,369,322
359,35,335,233,388,280
359,43,149,317,195,362
360,45,110,233,170,301
360,33,320,329,361,373
360,43,165,328,204,372
360,37,399,115,463,184
360,42,192,344,233,386
360,44,135,293,182,341
360,36,374,174,443,246
360,32,293,347,329,389
360,35,352,236,412,303
360,31,262,354,295,392
360,41,226,355,262,393
360,34,354,302,400,347
360,46,75,172,144,245
360,47,51,114,115,183
361,36,351,160,419,234
361,43,159,316,200,365
361,44,131,279,179,330
361,46,71,172,142,248
361,41,226,346,260,388
361,33,310,303,351,352
361,45,103,238,157,289
361,35,343,229,399,277
361,34,336,274,386,323
361,37,367,91,437,162
361,47,46,106,116,179
361,32,287,331,327,378
361,42,193,334,233,376
361,31,261,344,294,393
362,31,248,333,288,376
362,44,117,256,165,307
362,36,360,131,437,215
362,46,68,129,143,214
362,45,94,208,152,260
362,34,337,256,384,309
362,35,351,208,408,264
362,41,208,333,247,377
362,42,173,328,214,373
362,33,312,307,353,354
362,43,145,303,188,350
362,32,283,328,325,373
363,47,95,178,167,251
363,31,263,379,300,428
363,46,112,248,170,313
363,36,367,140,442,221
363,34,328,277,388,343
363,33,322,340,365,388
363,32,289,363,329,409
363,43,175,367,217,415
363,44,150,345,193,390
363,35,339,211,412,285
363,42,199,393,231,434
363,41,228,383,262,430
363,45,122,313,169,358
363,48,82,110,150,183
364,44,133,268,179,318
364,45,98,230,146,288
364,41,233,325,274,365
364,47,34,101,100,179
364,37,368,120,430,177
364,31,269,325,308,364
364,33,321,282,368,329
364,43,162,307,206,354
364,46,55,163,132,239
364,34,342,239,392,290
364,42,202,329,238,371
364,35,357,206,406,248
364,32,297,316,340,358
364,38,368,52,431,123
364,36,371,174,417,211
365,44,120,278,169,327
365,32,281,334,318,376
365,34,331,268,380,318
365,33,306,306,348,352
365,31,254,346,287,391
365,35,341,207,405,275
365,47,58,98,127,160
365,46,74,155,148,225
365,43,152,315,194,361
365,36,343,137,418,209
365,37,361,75,429,140
365,45,82,225,141,294
365,41,222,346,255,387
365,42,181,337,223,379
366,47,78,94,153,177
366,42,198,358,240,415
366,31,269,370,307,420
366,32,299,356,342,406
366,34,344,296,396,350
366,33,308,322,357,371
366,41,236,375,271,427
366,45,120,243,182,301
366,46,95,173,168,253
366,35,348,242,408,299
366,44,141,295,194,349
366,43,166,341,211,394
366,36,351,167,427,246
366,37,368,85,440,169
367,33,320,295,362,343
367,37,387,93,461,167
367,47,64,126,135,196
367,35,352,214,407,265
367,41,243,351,280,396
367,46,99,177,166,258
367,44,157,280,202,331
367,34,338,255,388,306
367,45,131,243,182,292
367,32,297,324,336,367
367,31,270,341,306,383
367,43,182,316,224,363
367,42,211,337,252,381
368,33,300,315,343,364
368,46,74,143,141,217
368,35,347,240,400,290
368,36,358,173,433,250
368,34,327,280,372,328
368,42,167,323,204,366
368,43,138,301,183,348
368,32,271,332,309,376
368,45,98,213,148,259
368,44,116,254,161,302
368,31,236,336,271,374
368,47,68,88,138,143
368,37,381,111,454,179
368,41,201,333,235,373
369,47,68,96,136,173
369,34,342,301,389,353
369,36,372,183,448,263
369,41,220,374,257,414
369,37,394,112,469,187
369,42,182,368,220,411
369,44,126,294,176,347
369,46,81,170,153,249
369,33,322,346,364,395
369,43,153,338,195,387
369,45,108,241,165,298
369,31,257,377,297,418
369,32,293,367,331,410
369,35,360,253,415,310
370,47,54,115,131,192
370,46,76,186,154,268
370,42,184,355,228,405
370,32,288,358,332,412
370,36,360,173,438,254
370,37,381,128,453,178
370,44,114,312,170,366
370,43,147,352,188,405
370,34,341,294,396,347
370,33,323,337,368,391
370,41,225,366,265,415
370,35,359,251,418,303
370,31,259,377,296,424
370,45,99,263,155,317
371,36,357,189,434,267
371,46,71,179,143,255
371,32,275,356,316,411
371,37,387,123,458,200
371,31,241,371,279,422
371,33,303,337,345,388
371,42,167,356,208,410
371,47,55,112,124,186
371,41,203,366,241,420
371,35,342,251,397,310
371,45,93,249,151,303
371,43,140,336,181,384
371,34,331,301,377,352
371,44,111,296,157,347
372,33,300,325,336,365
372,43,148,324,183,365
372,36,343,156,416,232
372,42,174,343,209,388
372,31,241,351,278,395
372,34,317,285,362,330
372,44,120,286,164,331
372,46,62,155,132,233
372,32,273,343,308,388
372,35,327,223,387,291
372,37,373,106,436,161
372,45,93,223,152,292
372,41,205,352,240,394
372,47,43,118,109,161
373,33,308,311,348,355
373,45,95,233,145,281
373,44,116,273,161,322
373,42,179,338,215,384
373,36,354,162,423,237
373,46,71,164,140,239
373,32,285,336,323,382
373,37,370,108,435,165
373,35,350,231,400,279
373,34,336,271,380,319
373,41,215,343,250,386
373,43,148,315,187,361
373,31,251,344,286,385
373,47,59,103,124,168
374,46,81,165,156,244
374,47,63,105,131,174
374,43,146,327,187,379
374,42,184,347,223,401
374,33,321,328,359,378
374,35,342,241,400,290
374,41,220,354,262,397
374,44,121,287,175,336
374,32,283,339,325,386
374,31,255,364,294,407
374,37,365,98,433,170
374,34,332,287,384,337
374,36,345,164,419,246
374,45,103,238,161,288
375,34,348,276,395,325
375,46,79,165,152,240
375,47,67,103,135,169
375,32,292,349,332,391
375,36,363,158,437,234
375,37,378,93,447,160
375,45,101,237,151,288
375,35,361,230,417,282
375,44,123,279,169,331
375,31,256,359,295,398
